offer_id	organization_id	discount	recommended_revenue	recommended_pid	recommended_pid_name	physical_channel	published_revenue	new_potential_revenue	shipments	wps	product_cluster	industry_code	contactrole	reason_for_lead	lead_source_type	primary_competitor
CL_O_114526649578	DHL CL	45.00014671546004	17.892	NULL	TDD_15%	NULL	21.04914705882353	96.0	10	5.0	TDDom	CSMRCSDU	Approver	Consignee	ISL	Other
CL_O_114526745839	DHL CL	49.97900522960644	38.660823529411765	NULL	TDI_FTB1803	NULL	62.8728	28.2	4	5.0	TDImport	CSMRFMCG	Influencer	New Customer via SME portal	DHL Website	FedEx
CL_O_114526761340	DHL CL	32.999961827690186	10.791529411764705	NULL	TDI_33%	NULL	15.7182	10.8	1	5.0	TDImport	OTHROTHR	Decision Maker	Website	CSV	FedEx
CL_O_114545415572	DHL CL	27.000964320154296	12.979411764705882	NULL	TDE_27%	NULL	17.4216	6.0	4	0.5	TDExport	PROFLOGS	Influencer	Campaign	Liveball	Other
CL_O_114231834005	DHL CL	35.999391388142215	23.12602941176471	NULL	TDI_36%	NULL	35.4906	22.7142	3	5.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	FedEx
CL_O_114583171697	DHL CL	34.99334221038616	1.6184117647058822	NULL	TDE_FTB1801	NULL	2.253	5.5794	1	0.5	TDExport	PROFSVCP	Influencer	Cash Customer	CSV	NULL
CL_O_114583895539	DHL CL	40.01414760669653	34.65052941176471	NULL	TDI_FTB1802	NULL	53.4366	18.0	3	10.0	TDImport	CSMRMDEN	Influencer	Cash Customer	CSV	NULL
CL_O_114583972994	DHL CL	40.003092624091536	15.097058823529412	NULL	TDI_FTB1802	NULL	23.2812	12.0	2	3.0	TDImport	PROFLOGS	Influencer	Cash Customer	CSV	NULL
CL_O_114208712811	DHL CL	48.002066018688076	59.85035294117647	NULL	TDE_42%	NULL	102.2256	90.0	8	10.0	TDExport	PROFLOGS	Influencer	Cash Customer	CSV	FedEx
CL_O_114584454313	DHL CL	70.13712544438802	52.15235294117647	NULL	TDE_41%	NULL	88.605	28.2	15	1.0	TDExport	FASHFASH	Decision Maker	Campaign	Liveball	Correos de Chile
CL_O_114584468721	DHL CL	41.11534464842397	13.297058823529412	NULL	TDD_13%	NULL	15.284117647058824	180.0	20	1.0	TDDom	PROFLOGS	Decision Maker	NULL	Manual	NULL
CL_O_114597925981	DHL CL	13.99609184171959	6.32214705882353	NULL	TDE_14%	NULL	7.3692	27.54	1	3.0	TDExport	LSHEHCDB	Influencer	Cash Customer	CSV	Other
CL_O_114217820871	DHL CL	65.00005975214808	30.64129411764706	NULL	TDD_17%	NULL	36.917205882352945	12.0	4	30.0	TDDom	ENGMINDE	Influencer	Cash Customer	CSV	Other
CL_O_114206624107	DHL CL	50.00000000000001	57.253058823529415	NULL	TDI_43%	NULL	99.504	54.0	4	40.0	TDImport	FASHFASH	Decision Maker	NULL	Manual	OTHER
CL_O_114198489597	DHL CL	55.00032389713027	95.36417647058823	NULL	TDI_49%	NULL	185.244	69.24	12	6.33	TDImport	PROFLOGS	Influencer	Campaign	Liveball	FedEx
CL_O_114197589780	DHL CL	50.00046603968794	71.47861764705883	NULL	TDI_45%	NULL	128.7444	0.12	2	30.0	TDImport	PROFCLPS	Influencer	Cash Customer	CSV	FedEx
CL_O_114599267366	DHL CL	48.000093290108914	70.57102941176471	NULL	TDI_45%	NULL	128.631	90.0	5	10.0	TDImport	TECHCSEL	Influencer	Campaign	Liveball	FedEx
CL_O_114600517497	DHL CL	39.995561876519304	21.78229411764706	NULL	TDD_17%	NULL	26.243205882352942	24.0	40	0.5	TDDom	CSMRCSDU	Influencer	Campaign	Liveball	Chile Express
CL_O_114601226205	DHL CL	50.00221033552893	48.86435294117647	NULL	TDE_40%	NULL	81.4356	24.0	20	0.5	TDExport	CSMRPERS	Decision Maker	Website	CSV	UPS
CL_O_114602872409	DHL CL	40.00076344619613	10.532117647058824	NULL	TDI_33%	NULL	15.7182	9.0	1	5.0	TDImport	FASHFASH	Influencer	Campaign	Liveball	Other
CL_O_114602903360	DHL CL	45.0004642094513	28.95494117647059	NULL	TDI_36%	NULL	45.2382	24.0	1	20.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	FedEx
CL_O_113329625907	DHL CL	54.99990655253617	152.38032352941175	NULL	TDE_60%	NULL	385.2432	180.0	3	100.0	TDExport	ENGMMINE	Influencer	Cash Customer	CSV	FedEx
CL_O_114218291650	DHL CL	34.999087350680426	19.41185294117647	NULL	TDI_35%	NULL	29.5842	20.7	1	20.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_114582719786	DHL CL	47.999607231308026	60.69864705882353	NULL	TDI_45%	NULL	109.9884	42.0	2	25.0	TDImport	ENGMCSEQ	Decision Maker	NULL	Manual	Other
CL_O_114545667399	DHL CL	50.0015211901792	66.42	NULL	TDI_45%	NULL	118.3284	18.0	6	7.0	TDImport	CSMRFMCG	Influencer	Campaign	Liveball	UPS
CL_O_114231568511	DHL CL	39.99113743965297	47.15391176470588	NULL	TDI_FTB1803	NULL	77.1786	84.0	3	10.0	TDImport	ENGMCSEQ	Influencer	Cash Customer	CSV	FedEx
CL_O_114547218411	DHL CL	50.74896654819471	47.49176470588235	NULL	TDE_40%	NULL	78.6684	38.7	5	15.0	TDExport	RETLSPRT	Decision Maker	Campaign	Liveball	Chile Express
CL_O_114559035090	DHL CL	60.51518285230798	25.784294117647057	NULL	TDE_33%	NULL	38.2932	16.26	10	1.0	TDExport	FASHFASH	Decision Maker	Campaign	Liveball	Other
CL_O_114230802776	DHL CL	35.000116612636134	17.025176470588235	NULL	TDI_35%	NULL	25.7262	25.68	1	10.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	FedEx
CL_O_114230759421	DHL CL	50.0	65.24805882352942	NULL	TDI_45%	NULL	116.52	48.0	2	50.0	TDImport	NULL	NULL	NULL	Manual	UPS
CL_O_114559580345	DHL CL	50.002834601753776	45.49332352941176	NULL	TDD_21%	NULL	57.58667647058824	66.0	50	2.0	TDDom	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_114230305150	DHL CL	55.00030421643986	141.56558823529411	NULL	TDI_53%	NULL	295.842	159.9	10	20.0	TDImport	TECHEMSO	Decision Maker	NULL	Manual	Other
CL_O_114229590059	DHL CL	73.78079552178562	1010.8721470588237	NULL	TDE_81%	NULL	5155.1976	0.6	789	3.3	TDExport	CSMRCSDU	Decision Maker	NULL	NULL	NULL
CL_O_114221610690	DHL CL	35.00496524329692	2.6600294117647056	NULL	TDE_FTB1801	NULL	3.6252	3.6252	1	0.5	TDExport	PROFCLPS	Influencer	Existing Customer	CSV	NULL
CL_O_114570200213	DHL CL	59.99990877036132	166.56617647058823	NULL	TDI_58%	NULL	394.6086	120.0	3	100.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	UPS
CL_O_114571107446	DHL CL	59.999925179662334	82.07408823529411	NULL	TDI_49%	NULL	160.3842	81.78	1	80.0	TDImport	CSMRCSDU	Approver	Website	CSV	Other
CL_O_114571539298	DHL CL	34.99654696132596	27.200117647058825	NULL	TDE_FTB1802	NULL	41.7024	96.0	4	3.0	TDExport	FASHFASH	Influencer	Campaign	Liveball	FedEx
CL_O_114571718613	DHL CL	44.99604430379747	13.150323529411764	NULL	TDE_FTB1801	NULL	18.2016	22.68	3	1.0	TDExport	PROFLOGS	Influencer	Cash Customer	CSV	FedEx
CL_O_114220556844	DHL CL	50.00074315185565	15.494382352941177	NULL	TDD_13%	NULL	17.809676470588236	210.0	5	10.0	TDDom	PROFCLPS	Influencer	Cash Customer	CSV	UPS
CL_O_114220422575	DHL CL	64.9963381519498	130.25302941176471	NULL	TDE_52%	NULL	266.259	40.2	77	0.5	TDExport	PROFCLPS	NULL	NULL	Manual	NULL
CL_O_114267576444	DHL CL	40.004049676025915	6.557735294117648	NULL	TDE_FTB1801	NULL	8.8896	7.5	4	0.5	TDExport	FINSFSVP	Influencer	Cash Customer	CSV	FedEx
CL_O_114613592490	DHL CL	34.98245216800633	3.8169705882352942	NULL	TDE_FTB1801	NULL	5.2998	10.0296	1	2.0	TDExport	LSHEHCSV	Influencer	Cash Customer	CSV	NULL
CL_O_114503409370	DHL CL	59.999636872015536	152.80367647058824	NULL	TDI_55%	NULL	330.462	60.0	15	10.0	TDImport	LSHEHCSV	Influencer	Cash Customer	CSV	FedEx
CL_O_114287697218	DHL CL	34.978795589482615	5.221852941176471	NULL	TDE_FTB1801	NULL	7.074	15.108	2	0.75	TDExport	RETLGMSP	Influencer	Cash Customer	CSV	NULL
CL_O_114329310918	DHL CL	66.0968660968661	5.294029411764706	NULL	TDI_18%	NULL	6.318	11.88	1	5.0	TDImport	CSMRFMCG	Decision Maker	Campaign	Liveball	Other
CL_O_114329194652	DHL CL	30.99863062331997	8.341147058823529	NULL	TDI_31%	NULL	11.8302	19.2	1	5.0	TDImport	AUTOCM12	Influencer	Cash Customer	CSV	Other
CL_O_114329074102	DHL CL	59.999970397867465	314.8090588235294	NULL	TDI_62%	NULL	810.7524	240.0	2	300.0	TDImport	OTHROTHR	Influencer	Cash Customer	CSV	FedEx
CL_O_114420553435	DHL CL	62.00255980925685	268.8740294117647	NULL	TDI_62%	NULL	690.5202	438.84	11	46.82	TDImport	FASHFASH	Decision Maker	NULL	NULL	Freight Forwarder
CL_O_114421055120	DHL CL	45.000609884565485	7.241205882352942	NULL	TDD_09%	NULL	7.957147058823529	18.0	10	1.0	TDDom	CSMRCSDU	Influencer	Cash Customer	CSV	NONE
CL_O_114412042124	DHL CL	30.000177459140033	21.131735294117647	NULL	TDD_15%	NULL	24.860735294117646	78.0	4	20.0	TDDom	ENGMINDE	Influencer	Cash Customer	CSV	OTHER
CL_O_114421261415	DHL CL	60.01350797904826	85.57358823529412	NULL	TDI_FTB1805	NULL	167.0124	30.0	2	40.0	TDImport	ENGMCSEQ	Influencer	Cash Customer	CSV	Other
CL_O_114421303580	DHL CL	35.00153515505065	18.221647058823528	NULL	TDI_35%	NULL	27.3588	17.76	2	4.0	TDImport	RETLSPRT	Influencer	Campaign	Liveball	Other
CL_O_114421470656	DHL CL	60.51518285230798	13.928558823529412	NULL	TDE_29%	NULL	19.1466	6.0	5	1.0	TDExport	LSHEHCDB	Influencer	Campaign	Liveball	Correos de Chile
CL_O_114428973491	DHL CL	72.0002186628765	179.02941176470588	NULL	TDE_60%	NULL	439.032	360.0	20	10.0	TDExport	FASHFASH	User	Website	CSV	FedEx
CL_O_114315365329	DHL CL	30.998415213946117	10.706294117647058	NULL	TDI_31%	NULL	15.144	19.5	2	1.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	FedEx
CL_O_114421087216	DHL CL	40.025824746183254	31.573941176470587	NULL	TDI_FTB1802	NULL	47.3964	48.0	2	15.0	TDImport	OTHROTHR	NULL	New Customer - New Business	External Database	Other
CL_O_114429013147	DHL CL	54.99992591205627	50.43608823529412	NULL	TDD_23%	NULL	65.5024411764706	21.6	80	1.0	TDDom	PROFCLPS	Approver	Cash Customer	CSV	Correos de Chile
CL_O_114409775613	DHL CL	34.994402917704846	22.487470588235293	NULL	TDI_FTB1802	NULL	33.2316	60.0	2	9.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	Correos de Chile
CL_O_114402175823	DHL CL	66.82027649769586	4.079735294117647	NULL	TDE_14%	NULL	4.557	1.5	1	1.5	TDExport	RETLSPRT	Decision Maker	Campaign	Liveball	Chile Express
CL_O_114360254320	DHL CL	71.32192279679535	22.839264705882353	NULL	TDE_33%	NULL	32.952	48.84	5	3.0	TDExport	OTHROTHR	Influencer	Campaign	Liveball	Correos de Chile
CL_O_114373265923	DHL CL	44.99988502839798	47.780382352941174	NULL	TDI_41%	NULL	78.2802	42.84	2	30.0	TDImport	TECHCSEL	Influencer	Campaign	Liveball	TNT
CL_O_114373438961	DHL CL	68.00007142708337	175.19505882352942	NULL	TDI_58%	NULL	403.2084	54.0	2	100.0	TDImport	TECHCSEL	NULL	Campaign	Liveball	NULL
CL_O_114344313464	DHL CL	40.00499750124937	59.01882352941177	NULL	TDI_FTB1803	NULL	96.048	48.0	10	2.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	NONE
CL_O_114374194895	DHL CL	54.9995357905487	55.224	NULL	TDI_41%	NULL	90.4764	18.0	2	20.0	TDImport	TECHEMSO	Influencer	Cash Customer	CSV	NULL
CL_O_114374195224	DHL CL	27.999631523191	9.703058823529412	NULL	TDI_FTB1801	NULL	13.0266	9.36	1	6.0	TDImport	AUTOARFF	Influencer	Cash Customer	CSV	Other
CL_O_114343908269	DHL CL	33.002248875562216	13.181470588235294	NULL	TDI_33%	NULL	19.2096	27.0	2	2.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	OTHER
CL_O_114387113782	DHL CL	58.00079296592578	61.059176470588234	NULL	TDI_43%	NULL	102.9048	18.0	4	10.0	TDImport	CSMRCSDU	Decision Maker	Campaign	Liveball	NULL
CL_O_114409275291	DHL CL	28.003169572107765	5.674941176470588	NULL	TDI_FTB1801	NULL	7.572	4.32	1	1.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	Other
CL_O_113344442159	DHL CL	34.942883606051254	13.836970588235292	NULL	TDI_FTB1801	NULL	19.434	17.76	1	30.0	TDImport	TECHETCO	Influencer	Cash Customer	CSV	NULL
CL_O_114341783575	DHL CL	30.998904309715115	9.287823529411765	NULL	TDI_31%	NULL	13.1424	18.24	2	0.5	TDImport	TECHCSEL	Influencer	Campaign	Liveball	FedEx
CL_O_113344247307	DHL CL	59.997098084735924	104.2720588235294	NULL	TDI_49%	NULL	206.76	330.0	25	2.0	TDImport	CSMRMDEN	Influencer	Cash Customer	CSV	UPS
CL_O_113349055939	DHL CL	45.0	60.24467647058823	NULL	TDI_45%	NULL	110.772	108.0	3	30.0	TDImport	ENGMINDE	Influencer	Website	CSV	NULL
CL_O_113349062727	DHL CL	44.99816782704288	77.23058823529412	NULL	TDE_47%	NULL	147.366	219.78	15	5.0	TDExport	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_114401678045	DHL CL	74.80847468748975	140.10882352941175	NULL	TDE_54%	NULL	292.5984	72.0	30	5.0	TDExport	RETLSPRT	Influencer	Campaign	Liveball	Other
CL_O_114342501127	DHL CL	37.99917092717978	33.088235294117645	NULL	TDI_38%	NULL	52.1064	32.3064	4	6.0	TDImport	PROFSVCP	Decision Maker	Campaign	Liveball	FedEx
CL_O_114430203330	DHL CL	70.00048626548255	879.6766764705883	NULL	TDI_79%	NULL	4108.8666	330.0	31	106.45	TDImport	LSHEHCSV	Influencer	Cash Customer	CSV	FedEx
CL_O_114436297146	DHL CL	60.001842384044956	137.31688235294118	NULL	TDI_53%	NULL	286.5852	6.0	22	6.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	Other
CL_O_113349820838	DHL CL	44.99785771431388	78.24008823529412	NULL	TDI_FTB1805	NULL	158.2422	168.0	3	43.33	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_114481393709	DHL CL	41.00030895909526	50.25379411764706	NULL	TDI_41%	NULL	83.5062	60.0	1	40.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	Other
CL_O_114290646758	DHL CL	50.000293363530226	59.76635294117647	NULL	TDI_43%	NULL	102.2622	234.0	1	50.0	TDImport	CSMRPERS	Decision Maker	Website	Manual	Freight Forwarder
CL_O_114481421059	DHL CL	40.00000000000001	17.94520588235294	NULL	TDI_35%	NULL	27.018	18.0	3	5.0	TDImport	PROFCLPS	Influencer	Cash Customer	CSV	UPS
CL_O_114481565139	DHL CL	54.99985208996874	38.551676470588234	NULL	TDI_38%	NULL	60.8478	18.0	1	28.0	TDImport	AUTOARFF	Influencer	Cash Customer	CSV	NULL
CL_O_114290530573	DHL CL	59.99981467238711	167.30417647058823	NULL	TDI_58%	NULL	388.5012	54.0	6	30.0	TDImport	TECHCSEL	Influencer	Website	CSV	OTHER
CL_O_114489254433	DHL CL	34.99511570721192	13.106470588235293	NULL	TDI_FTB1801	NULL	17.8122	15.0	1	10.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_114290402758	DHL CL	50.00386686100122	12.903529411764705	NULL	TDD_13%	NULL	14.831911764705884	48.0	18	1.0	TDDom	OTHROTHR	Decision Maker	New Customer - New Business	External Database	Chile Express
CL_O_114481145713	DHL CL	60.51518285230798	13.864764705882354	NULL	TDE_29%	NULL	19.1466	7.5	5	1.0	TDExport	FASHFASH	Influencer	Campaign	Liveball	Other
CL_O_113336895219	DHL CL	40.00071148966879	53.475529411764704	NULL	TDD_23%	NULL	69.44832352941177	210.0	60	2.0	TDDom	OTHROTHR	Approver	Website	CSV	NONE
CL_O_114490095811	DHL CL	34.98203339674487	2.0924117647058824	NULL	TDE_FTB1801	NULL	2.8386	2.8386	1	0.5	TDExport	PROFCLPS	Influencer	Cash Customer	CSV	NULL
CL_O_114490732674	DHL CL	34.98779495524818	1.6310294117647057	NULL	TDE_FTB1801	NULL	2.2122	9.8022	1	0.5	TDExport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_114502349488	DHL CL	46.863850845897105	36.405088235294116	NULL	TDI_38%	NULL	57.3474	57.0	3	9.33	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	NULL
CL_O_114289365942	DHL CL	19.997854307477752	4.7019705882352945	NULL	TDI_18%	NULL	5.5926	3.18	1	2.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	Other
CL_O_114289168912	DHL CL	34.99346595034122	6.100411764705882	NULL	TDI_FTB1801	NULL	8.2644	12.0	2	1.0	TDImport	LSHEHCSV	Influencer	Campaign	Liveball	NULL
CL_O_114288826959	DHL CL	28.004771846107957	14.850970588235294	NULL	TDI_FTB1801	NULL	20.118	14.4	1	15.0	TDImport	PROFCLPS	Influencer	Cash Customer	CSV	Other
CL_O_114288586263	DHL CL	45.00133603084323	47.54294117647059	NULL	TDI_41%	NULL	78.591	51.0	5	5.0	TDImport	PROFCLPS	Influencer	Cash Customer	CSV	Other
CL_O_114480676651	DHL CL	40.00059813978527	26.193	NULL	TDI_36%	NULL	40.1244	32.4	1	33.0	TDImport	OTHROTHR	Influencer	Cash Customer	CSV	OTHER
CL_O_114480643666	DHL CL	63.14865881173227	30.758823529411764	NULL	TDE_37%	NULL	47.868	44.04	10	0.5	TDExport	CSMRCSDU	Influencer	Website	CSV	Correos de Chile
CL_O_114291438125	DHL CL	40.00139583034458	84.09591176470589	NULL	TDE_47%	NULL	154.7466	39.0	15	7.0	TDExport	CSMRMDEN	Decision Maker	NULL	Manual	FedEx
CL_O_114439085957	DHL CL	68.00335336034651	157.35882352941175	NULL	TDI_55%	NULL	343.536	180.0	40	1.5	TDImport	TECHCSEL	Decision Maker	Campaign	Liveball	Otros
CL_O_114439146558	DHL CL	59.99944257863125	89.41005882352941	NULL	TDI_49%	NULL	172.2216	108.0	6	16.0	TDImport	TECHNTWK	Influencer	Cash Customer	CSV	FedEx
CL_O_114439667263	DHL CL	59.99992795700474	86.4745588235294	NULL	TDI_49%	NULL	166.5672	60.0	1	83.0	TDImport	PROFCLPS	Influencer	Cash Customer	CSV	FedEx
CL_O_114445960223	DHL CL	54.99866396915677	81.59911764705882	NULL	TDI_49%	NULL	157.182	42.0	10	5.0	TDImport	CSMRCSDU	Influencer	Website	CSV	TNT
CL_O_114448221411	DHL CL	35.004821600771464	3.192264705882353	NULL	TDE_FTB1801	NULL	4.3554	4.3554	1	0.5	TDExport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_114448406477	DHL CL	60.554120685606954	47.61220588235294	NULL	TDE_39%	NULL	76.662	30.0	20	1.0	TDExport	RETLSPRT	Decision Maker	Campaign	Liveball	Chile Express
CL_O_114448506625	DHL CL	35.00253936008126	4.330235294117647	NULL	TDE_FTB1801	NULL	5.907	12.9438	1	1.0	TDExport	ENGMINDE	Influencer	Cash Customer	CSV	NULL
CL_O_114302705857	DHL CL	35.0263669164585	6.380294117647059	NULL	TDI_FTB1801	NULL	8.6472	15.3426	1	9.0	TDImport	AUTOARFF	Influencer	Campaign	Liveball	NULL
CL_O_114465808470	DHL CL	29.999525211280982	17.884323529411766	NULL	TDE_31%	NULL	25.2744	48.0	1	20.0	TDExport	CSMRMDEN	Decision Maker	NULL	Local	Other
CL_O_114468727650	DHL CL	70.0	194.91458823529413	NULL	TDI_59%	NULL	466.08	186.0	8	50.0	TDImport	ENGMCSEQ	Influencer	Referral	ISL	FedEx
CL_O_114468864137	DHL CL	24.999838963180537	79.99658823529411	NULL	TDD_27%	NULL	109.58399999999999	34.5	20	15.0	TDDom	FASHFASH	Influencer	Campaign	Liveball	Other
CL_O_114470285049	DHL CL	59.99994047743053	104.87479411764706	NULL	TDI_49%	NULL	201.6042	60.0	1	100.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	OTHER
CL_O_113337155005	DHL CL	40.00000000000001	19.482088235294118	NULL	TDI_35%	NULL	30.318	39.0	1	50.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_113337054925	DHL CL	39.999535537209276	78.15970588235294	NULL	TDI_49%	NULL	155.0178	93.0	3	85.0	TDImport	CSMRCSDU	Influencer	New Customer via SME portal	DHL Website	NULL
CL_O_114300756970	DHL CL	35.00496524329692	28.990588235294116	NULL	TDE_35%	NULL	43.5024	28.26	12	0.5	TDExport	FINSFSVP	Decision Maker	New Customer - New Business	ISL	Other
CL_O_114480232830	DHL CL	74.35092127303183	122.05332352941176	NULL	TDE_52%	NULL	249.3072	60.0	29	4.0	TDExport	TECHCSEL	Influencer	Campaign	Liveball	Other
CL_O_114502716248	DHL CL	45.00059184605239	62.34485294117647	NULL	TDI_43%	NULL	106.4466	78.0	3	15.0	TDImport	ENGMMINE	Influencer	Cash Customer	CSV	FedEx
CL_O_114184959113	DHL CL	31.997768423188106	8.217176470588235	NULL	TDI_31%	NULL	11.8302	10.32	1	5.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_114639877002	DHL CL	37.00020933640359	32.49591176470589	NULL	TDE_37%	NULL	51.5916	90.0	1	30.0	TDExport	TECHCSEL	Influencer	Cash Customer	CSV	UPS
CL_O_114752670104	DHL CL	9.99584084292249	1.2601764705882352	NULL	TDD_01%	NULL	1.2728823529411764	16.8	2	1.0	TDDom	OTHROTHR	Decision Maker	Cash Customer	CSV	OTHER
CL_O_114753616342	DHL CL	34.999087350680426	19.32555882352941	NULL	TDI_35%	NULL	29.5842	16.8	1	20.0	TDImport	CSMRCSDU	Influencer	Website	CSV	OTHER
CL_O_114762513018	DHL CL	33.27041057102407	3.296470588235294	NULL	TDE_14%	NULL	3.8142	0.12	1	1.0	TDExport	FINSIVBK	Decision Maker	NULL	Manual	NULL
CL_O_114103910787	DHL CL	35.000116612636134	16.571029411764705	NULL	TDI_35%	NULL	25.7262	20.58	1	10.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	Other
CL_O_114103719215	DHL CL	20.0	11.959411764705882	NULL	TDI_33%	NULL	18.012	66.0	2	5.0	TDImport	ENGMINDE	Decision Maker	NULL	Manual	FedEx
CL_O_114103258276	DHL CL	45.0	63.50735294117647	NULL	TDI_45%	NULL	116.52	36.0	2	50.0	TDImport	AUTOARFF	NULL	Cash Customer	CSV	NULL
CL_O_114785202618	DHL CL	69.21723834652595	33.60776470588235	NULL	TDE_37%	NULL	53.2116	32.76	10	2.0	TDExport	FASHFASH	Influencer	Campaign	Liveball	Other
CL_O_114752248646	DHL CL	59.99994047743053	103.3294411764706	NULL	TDI_49%	NULL	201.6042	60.0	1	100.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	Freight Forwarder
CL_O_114103117397	DHL CL	39.99497445347181	11.250882352941177	NULL	TDD_11%	NULL	12.641294117647059	13.4388	20	0.5	TDDom	FASHLUXG	Influencer	Campaign	Liveball	OTHER
CL_O_114785483659	DHL CL	23.72857345233035	3.6516176470588233	NULL	TDE_14%	NULL	4.2354	12.0	1	1.0	TDExport	TECHCSEL	NULL	Website	CSV	NULL
CL_O_114102889711	DHL CL	35.00284936364211	12.582529411764707	NULL	TDI_33%	NULL	18.9516	17.58	2	3.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	NULL
CL_O_114102851466	DHL CL	38.000534412337295	28.971529411764706	NULL	TDI_38%	NULL	47.1546	47.16	3	5.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	FedEx
CL_O_114786657610	DHL CL	45.000580203458014	11.907529411764706	NULL	TDD_13%	NULL	13.686882352941176	29.499	2	25.0	TDDom	OTHROTHR	Influencer	Website	CSV	Other
CL_O_114102756787	DHL CL	35.00153515505065	9.353382352941177	NULL	TDI_31%	NULL	13.6794	8.88	1	4.0	TDImport	OTHROTHR	Influencer	Cash Customer	CSV	OTHER
CL_O_114102331942	DHL CL	39.9970612004996	39.49482352941176	NULL	TDE_39%	NULL	65.3328	18.0	8	2.0	TDExport	CSMRCSDU	Influencer	Campaign	Liveball	NULL
CL_O_114786728525	DHL CL	24.99859684570916	2.986941176470588	NULL	TDD_05%	NULL	3.1441764705882354	30.0	3	2.0	TDDom	TECHEMSO	Influencer	Cash Customer	CSV	Other
CL_O_114101501980	DHL CL	40.00033819774422	42.19394117647059	NULL	TDI_40%	NULL	70.9644	42.0	2	15.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	OTHER
CL_O_114751867135	DHL CL	59.999882654587914	138.74082352941176	NULL	TDI_55%	NULL	306.7866	72.0	3	50.0	TDImport	AUTOCM12	Influencer	Cash Customer	CSV	Freight Forwarder
CL_O_114729066074	DHL CL	19.997597061549556	13.417676470588235	NULL	TDD_13%	NULL	15.42229411764706	68.94	24	0.5	TDDom	PROFLOGS	Influencer	Cash Customer	CSV	Other
CL_O_114729268195	DHL CL	39.99999999999999	64.59494117647058	NULL	TDI_45%	NULL	116.52	72.0	2	50.0	TDImport	ENGMMINE	Influencer	NULL	Manual	FedEx
CL_O_114729567619	DHL CL	50.000185885353346	38.44870588235294	NULL	TDD_19%	NULL	47.467588235294116	96.0	3	50.0	TDDom	PROFLOGS	Influencer	Cash Customer	CSV	OTHER
CL_O_114729673958	DHL CL	55.000699015074055	110.3085	NULL	TDE_50%	NULL	218.8794	166.8	16	4.72	TDExport	CSMRCSDU	User	Website	CSV	FedEx
CL_O_114121686643	DHL CL	50.00126591893056	42.510176470588235	NULL	TDI_40%	NULL	71.0946	60.0	3	15.0	TDImport	AUTOCM12	Influencer	Cash Customer	CSV	UPS
CL_O_113322438437	DHL CL	54.99930606499198	79.02838235294118	NULL	TDE_47%	NULL	151.311	210.0	5	20.0	TDExport	AUTOARFF	Decision Maker	New Customer - New Business	External Database	FedEx
CL_O_113322426779	DHL CL	27.999730512699585	6.318882352941177	NULL	TDE_FTB1801	NULL	8.9058	23.4	2	0.75	TDExport	OTHROTHR	Influencer	Website	CSV	Other
CL_O_113322377012	DHL CL	50.00007358275926	305.3444117647059	NULL	TDI_62%	NULL	815.4084	314.82	2	200.0	TDImport	RETLGMSP	Influencer	Campaign	Liveball	Other
CL_O_114119797251	DHL CL	45.001491201908735	37.29202941176471	NULL	TDI_38%	NULL	60.354	33.18	3	15.0	TDImport	OTHROTHR	Influencer	Operations	ISL	Other
CL_O_114739803550	DHL CL	35.00162880919241	26.46855882352941	NULL	TDE_FTB1802	NULL	40.5204	26.4	7	1.07	TDExport	PROFLOGS	Influencer	Cash Customer	CSV	FedEx
CL_O_114119417261	DHL CL	45.001491201908735	37.29202941176471	NULL	TDI_38%	NULL	60.354	33.18	3	15.0	TDImport	OTHROTHR	Influencer	Operations	ISL	Other
